;N070RIO_S02D;AD700100403403;89;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931473.237521672;6706999.58479458;0033;ADRNIVX_0000000278286967;;;2018700447000AH0186;931473.082937893;6707000.3681432;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000C8709C79226D2C413D466DE5CD955941;
;N070RIO_S02D;AD700100403404;91;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931473.237521672;6706992.32780725;0033;ADRNIVX_0000000278286969;;;2018700447000AH0187;931473.388550025;6706992.51068602;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000C8709C79226D2C4145CBFA14CC955941;
;N070RIO_S02D;AD700100403405;93;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931475.191325952;6706980.04675178;0033;ADRNIVX_0000000278286972;;;2018700447000AH0128;931473.898461122;6706977.92296693;;;;;1;1;1;1;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;PHARMACIE;Artisans ou libérales;;;;01010000206A080000A379F561266D2C412AFBFD02C9955941;
;N070RIO_S02D;AD700100403406;93;B;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931476.906073204;6706971.5559467;0033;ADRNIVX_0000000278286973;;;2018700447000AH0128;931473.898461122;6706977.92296693;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B5D3E8CF296D2C4175A194E3C6955941;
;N070RIO_S02D;AD700100403416;76;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931425.787989154;6706999.16612223;0033;ADRNIVX_0000000278286954;;;2018700447000AM0057;931417.806511684;6706993.02744672;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;DENTISTE;Maison médicale;;;;01010000206A0800007C507393C36C2C4125BFA1CACD955941;
;N070RIO_S02D;AD700100403417;78;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931438.766831872;6706984.93126248;0033;ADRNIVX_0000000278286956;;;2018700447000AM0055;931425.99517431;6706966.12046303;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E82F9E88DD6C2C41EFCD993BCA955941;
;N070RIO_S02D;AD700100403419;82;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931458.444432122;6706956.60110041;0033;ADRNIVX_0000000278286959;;;2018700447000AM0054;931431.256532976;6706944.55115753;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800006B9B8CE3046D2C41E06D7826C3955941;
;N070RIO_S02D;AD700100403420;84;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931460.677351299;6706948.92544074;0033;ADRNIVX_0000000278286961;;;2018700447000AM0053;931442.638882275;6706934.76451064;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800001DCACD5A096D2C41CF6B3A3BC1955941;
;N070RIO_S02D;AD700100403421;86;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931465.840976897;6706933.71367885;0033;ADRNIVX_0000000278286963;;;2018700447000AM0052;931454.910496291;6706928.00092816;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;TAXI;Entreprises;;;;01010000206A080000178694AE136D2C410CEAAC6DBD955941;
;N070RIO_S02D;AD700100403422;88;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931469.748585457;6706915.15253819;0033;ADRNIVX_0000000278286966;;;2018700447000AM0051;931467.524348693;6706895.52007281;;;;;2;1;2;1;3;1;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;TAXI;Entreprises;;;;01010000206A080000CF97467F1B6D2C41872FC3C9B8955941;
